work_id,publication_year,author_id,author_name,institution_id,institution_name,institution_type,simplified_institution_category,target_firm_label,affiliation_source
W4301368690,2022,A5082209959,Ranjit Akolekar,I4210113145,Medway Maritime Hospital,healthcare,healthcare,Other,structured_openalex
W4301368690,2022,A5060277637,Laura A. Magee,I183935753,King's College London,education,education,Other,structured_openalex
W4301368690,2022,A5101894655,D. Wright,I23923803,University of Exeter,education,education,Other,structured_openalex
W4301368690,2022,A5107639307,Kypros H. Nicolaides,I4210153400,King's College Hospital,healthcare,healthcare,Other,structured_openalex
W4282972329,2022,A5060712381,Georgios Tsaramirsis,I119744171,Higher Colleges of Technology,education,education,Other,structured_openalex
W4282972329,2022,A5050971909,Antreas Kantaros,I4210094138,University of West Attica,education,education,Other,structured_openalex
W4282972329,2022,A5078495974,Izzat Al‐Darraji,I135120706,University of Baghdad,education,education,Other,structured_openalex
W4282972329,2022,A5042045095,Dimitrios Piromalis,I4210094138,University of West Attica,education,education,Other,structured_openalex
W4282972329,2022,A5057592602,Charalampos Apostolopoulos,I181647926,University of Strathclyde,education,education,Other,structured_openalex
W4282972329,2022,A5018260471,Athanasia Pavlopoulou,I193615760,Dokuz Eylül University,education,education,Other,structured_openalex
W4282972329,2022,A5075204806,Muath Alrammal,I119744171,Higher Colleges of Technology,education,education,Other,structured_openalex
W4282972329,2022,A5004795320,Zamhar Ismail,I119744171,Higher Colleges of Technology,education,education,Other,structured_openalex
W4282972329,2022,A5020163216,Seyed M. Buhari,I185163786,King Abdulaziz University,education,education,Other,structured_openalex
W4282972329,2022,A5080364797,Miloš Stojmenović,I170253739,Singidunum University,education,education,Other,structured_openalex
W4282972329,2022,A5082032460,Hatem Tamimi,I119744171,Higher Colleges of Technology,education,education,Other,structured_openalex
W4282972329,2022,A5000864714,Princy Randhawa,I73779912,Manipal University Jaipur,education,education,Other,structured_openalex
W4282972329,2022,A5059748025,Akshet Patel,I73779912,Manipal University Jaipur,education,education,Other,structured_openalex
W4282972329,2022,A5062745849,Fazal Qudus Khan,I335365548,University of Swat,education,education,Other,structured_openalex
W4306181506,2022,A5075349867,Jingru Tian,I200296433,Chinese Academy of Medical Sciences & Peking Union Medical College,education,education,Other,structured_openalex
W4306181506,2022,A5025441725,Dingyao Zhang,I32971472,Yale University,education,education,Other,structured_openalex
W4306181506,2022,A5088933673,Xu Yao,I200296433,Chinese Academy of Medical Sciences & Peking Union Medical College,education,education,Other,structured_openalex
W4306181506,2022,A5086908751,Yaqing Huang,I32971472,Yale University,education,education,Other,structured_openalex
W4306181506,2022,A5069923833,Qianjin Lu,I200296433,Chinese Academy of Medical Sciences & Peking Union Medical College,education,education,Other,structured_openalex
W4306181506,2022,A5069923833,Qianjin Lu,I4210111590,Chinese Academy of Medical Sciences Dermatology Hospital,healthcare,healthcare,Other,structured_openalex
W4307348230,2022,A5024843688,Hamza Chaabani,I126477371,Mohammed V University,education,education,Other,structured_openalex
W4307348230,2022,A5039518992,Saïd Mesmoudi,I4210145365,Université Hassan 1er,education,education,Other,structured_openalex
W4307348230,2022,A5048975375,Lhoucine Boutahar,I126477371,Mohammed V University,education,education,Other,structured_openalex
W4307348230,2022,A5059048420,Khalid El Bikri,I126477371,Mohammed V University,education,education,Other,structured_openalex
W4206813854,2022,A5069088289,Matthias Fabian Gregersen Trischler,I96673099,Technical University of Denmark,education,education,Other,structured_openalex
W4206813854,2022,A5004880407,Jason Li‐Ying,I96673099,Technical University of Denmark,education,education,Other,structured_openalex
W4214916350,2022,A5001364966,Yan Guo,I109935558,Ningbo University,education,education,Other,structured_openalex
W4214916350,2022,A5038677869,Bin Huang,I109935558,Ningbo University,education,education,Other,structured_openalex
W4214916350,2022,A5003648540,Licheng Hua,I109935558,Ningbo University,education,education,Other,structured_openalex
W4214916350,2022,A5100628520,Jianbin Chen,I109935558,Ningbo University,education,education,Other,structured_openalex
W4214916350,2022,A5100386450,Ji Wang,I109935558,Ningbo University,education,education,Other,structured_openalex
W4312163208,2022,A5073827571,Zaikun Zhao,I148099405,Xi'an University of Architecture and Technology,education,education,Other,structured_openalex
W4312163208,2022,A5068847525,Tiehang Wang,I148099405,Xi'an University of Architecture and Technology,education,education,Other,structured_openalex
W4312163208,2022,A5100641350,Xin Jin,I4210110558,Xi'an Technological University,education,education,Other,structured_openalex
W4312163208,2022,A5100425207,Liang Zhang,I148099405,Xi'an University of Architecture and Technology,education,education,Other,structured_openalex
W4312163208,2022,A5054338244,Xiao-xuan Zhu,I148099405,Xi'an University of Architecture and Technology,education,education,Other,structured_openalex
W4312163208,2022,A5100965955,Jiabin Ruan,I148099405,Xi'an University of Architecture and Technology,education,education,Other,structured_openalex
W4282937730,2022,A5058281296,Jun Zhou,I3923682,Soochow University,education,education,Other,structured_openalex
W4282937730,2022,A5072649153,Maoyi Li,I3923682,Soochow University,education,education,Other,structured_openalex
W4282937730,2022,A5029031121,Qiufang Chen,I197869895,Anhui Medical University,education,education,Other,structured_openalex
W4282937730,2022,A5029031121,Qiufang Chen,I3923682,Soochow University,education,education,Other,structured_openalex
W4282937730,2022,A5101566422,Xinjie Li,I3923682,Soochow University,education,education,Other,structured_openalex
W4282937730,2022,A5024642715,Linfu Chen,I3923682,Soochow University,education,education,Other,structured_openalex
W4282937730,2022,A5005058699,Ziliang Dong,I3923682,Soochow University,education,education,Other,structured_openalex
W4282937730,2022,A5010775946,Wenjun Zhu,I3923682,Soochow University,education,education,Other,structured_openalex
W4282937730,2022,A5100397513,Yang Yang,I116953780,Tongji University,education,education,Other,structured_openalex
W4282937730,2022,A5100397513,Yang Yang,I4210127126,Shanghai Pulmonary Hospital,healthcare,healthcare,Other,structured_openalex
W4282937730,2022,A5100452094,Zhuang Liu,I3923682,Soochow University,education,education,Other,structured_openalex
W4282937730,2022,A5100428454,Qian Chen,I197869895,Anhui Medical University,education,education,Other,structured_openalex
W4282937730,2022,A5100428454,Qian Chen,I3923682,Soochow University,education,education,Other,structured_openalex
W4210938321,2022,A5046277371,Robert S. Fisher,I97018004,Stanford University,education,education,Other,structured_openalex
W4210938321,2022,A5109111602,Jayant N. Acharya,I82783531,Penn State Milton S. Hershey Medical Center,healthcare,healthcare,Other,structured_openalex
W4210938321,2022,A5063460767,Fiona M. Baumer,I97018004,Stanford University,education,education,Other,structured_openalex
W4210938321,2022,A5038885649,Jacqueline A. French,I2800624753,Epilepsy Foundation,nonprofit,nonprofit,Other,structured_openalex
W4210938321,2022,A5067012061,Pasquale Parisi,I861853513,Sapienza University of Rome,education,education,Other,structured_openalex
W4210938321,2022,A5012182135,Jessica Solodar,I4210146265,American Medical Writers Association,other,unknown,Other,structured_openalex
W4210938321,2022,A5020909854,Jerzy P. Szaflarski,I32389192,University of Alabama at Birmingham,education,education,Other,structured_openalex
W4210938321,2022,A5086682182,Liu Lin Thio,I204465549,Washington University in St. Louis,education,education,Other,structured_openalex
W4210938321,2022,A5001011210,Benjamin Tolchin,I32971472,Yale University,education,education,Other,structured_openalex
W4210938321,2022,A5044359882,Arnold J. Wilkins,I110002522,University of Essex,education,education,Other,structured_openalex
W4210938321,2022,A5022490163,Dorothée Kasteleijn‐Nolst Trenité,I3018483916,University Medical Center Utrecht,healthcare,healthcare,Other,structured_openalex
W4281849127,2022,A5077442139,Leo Featherstone,I165779595,The University of Melbourne,education,education,Other,structured_openalex
W4281849127,2022,A5077442139,Leo Featherstone,I4210105123,Peter Doherty Institute,facility,research_institute,Other,structured_openalex
W4281849127,2022,A5060540416,Joshua M Zhang,I165779595,The University of Melbourne,education,education,Other,structured_openalex
W4281849127,2022,A5060540416,Joshua M Zhang,I4210105123,Peter Doherty Institute,facility,research_institute,Other,structured_openalex
W4281849127,2022,A5088841943,Timothy G. Vaughan,I12708293,SIB Swiss Institute of Bioinformatics,nonprofit,nonprofit,Other,structured_openalex
W4281849127,2022,A5088841943,Timothy G. Vaughan,I35440088,ETH Zurich,education,education,Other,structured_openalex
W4281849127,2022,A5051736895,Sebastián Duchêne,I165779595,The University of Melbourne,education,education,Other,structured_openalex
W4281849127,2022,A5051736895,Sebastián Duchêne,I4210105123,Peter Doherty Institute,facility,research_institute,Other,structured_openalex
W4288066946,2022,A5036828317,Jing Zhao,I148128674,University of Shanghai for Science and Technology,education,education,Other,structured_openalex
W4288066946,2022,A5036828317,Jing Zhao,I98358874,Delft University of Technology,education,education,Other,structured_openalex
W4288066946,2022,A5011057063,Victor L. Knoop,I98358874,Delft University of Technology,education,education,Other,structured_openalex
W4288066946,2022,A5100693187,Meng Wang,I78650965,Technische Universität Dresden,education,education,Other,structured_openalex
W4288066946,2022,A5100693187,Meng Wang,I98358874,Delft University of Technology,education,education,Other,structured_openalex
W4285679047,2022,A5101700738,Honggui Di,I116953780,Tongji University,education,education,Other,structured_openalex
W4285679047,2022,A5030946030,Huiji Guo,I116953780,Tongji University,education,education,Other,structured_openalex
W4285679047,2022,A5100681332,Shunhua Zhou,I116953780,Tongji University,education,education,Other,structured_openalex
W4285679047,2022,A5037522726,Binglong Wang,I116953780,Tongji University,education,education,Other,structured_openalex
W4285679047,2022,A5090288039,Chao He,I116953780,Tongji University,education,education,Other,structured_openalex
W4285679047,2022,A5100400256,Xiaohui Zhang,I116953780,Tongji University,education,education,Other,structured_openalex
W4298127944,2022,A5084913828,Carol Y. Cheung,I177725633,Chinese University of Hong Kong,education,education,Other,structured_openalex
W4298127944,2022,A5017279723,An Ran Ran,I177725633,Chinese University of Hong Kong,education,education,Other,structured_openalex
W4298127944,2022,A5100602079,Shujun Wang,I177725633,Chinese University of Hong Kong,education,education,Other,structured_openalex
W4298127944,2022,A5047959521,Victor T.T. Chan,I177725633,Chinese University of Hong Kong,education,education,Other,structured_openalex
W4298127944,2022,A5047959521,Victor T.T. Chan,I2799346673,Hong Kong Eye Hospital,healthcare,healthcare,Other,structured_openalex
W4298127944,2022,A5047959521,Victor T.T. Chan,I4210114914,Prince of Wales Hospital,healthcare,healthcare,Other,structured_openalex
W4298127944,2022,A5017566741,Kaiser Sham,I177725633,Chinese University of Hong Kong,education,education,Other,structured_openalex
W4298127944,2022,A5063016255,Saima Hilal,I4210150261,National University Health System,education,education,Other,structured_openalex
W4298127944,2022,A5008989080,Narayanaswamy Venketasubramanian,I2799854419,Raffles Institution,education,education,Other,structured_openalex
W4298127944,2022,A5032933669,Ching‐Yu Cheng,I2799299286,Singapore National Eye Center,healthcare,healthcare,Other,structured_openalex
W4298127944,2022,A5010771830,Charumathi Sabanayagam,I2799299286,Singapore National Eye Center,healthcare,healthcare,Other,structured_openalex
W4298127944,2022,A5085096438,Yih Chung Tham,I2799299286,Singapore National Eye Center,healthcare,healthcare,Other,structured_openalex
W4298127944,2022,A5015017045,Leopold Schmetterer,I2799299286,Singapore National Eye Center,healthcare,healthcare,Other,structured_openalex
