author_id,author_name,from_year,to_year,from_primary_affiliation,to_primary_affiliation,from_category,to_category,from_target_firm,to_target_firm,changed_affiliation,changed_category,changed_target_firm
A5051357970,Pengfei Guo,2024,2025,,NVIDIA,unknown,company,Other,NVIDIA,True,True,True
A5051401881,Avia Efrat,2022,2023,Saudi Heart Association,Meta AI,nonprofit,company,Other,Meta,True,True,True
A5051406978,Rongsheng Wang,2024,2025,Macao Polytechnic University,Macao Polytechnic University,education,education,Other,Other,False,False,False
A5051406984,Wanlei Zhou,2022,2025,University of Macau,City University of Macau,education,education,Other,Other,True,False,False
A5051418375,Mohammad Akyash,2024,2025,University of Central Florida,University of Central Florida,education,education,Other,Other,False,False,False
A5051426773,Steven P. Dow,2022,2023,University of California San Diego,University of California San Diego,education,education,Other,Other,False,False,False
A5051426773,Steven P. Dow,2023,2024,University of California San Diego,University of California San Diego,education,education,Other,Other,False,False,False
A5051426773,Steven P. Dow,2024,2025,University of California San Diego,University of California San Diego,education,education,Other,Other,False,False,False
A5051435362,Cassidy Laidlaw,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5051435362,Cassidy Laidlaw,2024,2025,,,unknown,unknown,Other,Other,False,False,False
A5051448391,Quanquan Gu,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5051448391,Quanquan Gu,2024,2025,,"University of California, Los Angeles",unknown,education,Other,Other,True,True,False
A5051467266,Yinyu Nie,2022,2024,Technical University of Munich,Technical University of Munich,education,education,Other,Other,False,False,False
A5051469345,Cuiling Lan,2023,2025,,Microsoft Research Asia (China),unknown,company,Other,Microsoft,True,True,True
A5051484319,Vipul Raheja,2023,2024,University of Minnesota System,,education,unknown,Other,Other,True,True,False
A5051495253,Qing Lian,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5051497691,Yun Li,2024,2025,Emory University,George Mason University,education,education,Other,Other,True,False,False
A5051512158,Guandong Xu,2022,2025,University of Technology Sydney,Education University of Hong Kong,education,education,Other,Other,True,False,False
A5051520530,Tong Lei Yu,2024,2025,,Chinese Academy of Medical Sciences & Peking Union Medical College,unknown,education,Other,Other,True,True,False
A5051533802,Robert Ranisch,2024,2025,University of Applied Sciences Potsdam,University of Applied Sciences Potsdam,education,education,Other,Other,False,False,False
A5051534896,Huaxiu Yao,2022,2023,,Harvard University,unknown,education,Other,Other,True,True,False
A5051534896,Huaxiu Yao,2023,2024,Harvard University,,education,unknown,Other,Other,True,True,False
A5051534896,Huaxiu Yao,2024,2025,,,unknown,unknown,Other,Other,False,False,False
A5051543871,Junko Kikuta,2024,2025,Juntendo University,Juntendo University,education,education,Other,Other,False,False,False
A5051558337,Eliahu Horwitz,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5051562711,Sidheswar Routray,2022,2025,Indrashil University,Pandit Deendayal Energy University,education,education,Other,Other,True,False,False
A5051572835,Nestoras Mathioudakis,2024,2025,Johns Hopkins University,Johns Hopkins University,education,education,Other,Other,False,False,False
A5051577973,Biplav Srivastava,2022,2023,,Allen Institute for Artificial Intelligence,unknown,nonprofit,Other,Other,True,True,False
A5051577973,Biplav Srivastava,2023,2024,Allen Institute for Artificial Intelligence,University of South Carolina,nonprofit,education,Other,Other,True,True,False
A5051615777,Tigist Demssew Adane,2022,2023,Institute for Health Metrics and Evaluation,Institute for Health Metrics and Evaluation,research_institute,research_institute,Other,Other,False,False,False
A5051617344,William W. Cohen,2022,2023,Google (United States),,company,unknown,Google / Google DeepMind / DeepMind,Other,True,True,True
A5051617344,William W. Cohen,2023,2024,,Google (United States),unknown,company,Other,Google / Google DeepMind / DeepMind,True,True,True
A5051629090,Robert Kaczmarczyk,2023,2024,Karolinska Institutet,Technical University of Munich,education,education,Other,Other,True,False,False
A5051629595,Daocheng Fu,2023,2024,,Shanghai Artificial Intelligence Laboratory,unknown,research_institute,Other,Other,True,True,False
A5051633243,Tafadzwa L. Chaunzwa,2023,2024,Artificial Intelligence in Medicine (Canada),Dana-Farber Cancer Institute,company,research_institute,Other,Other,True,True,False
A5051649145,Yefeng Zheng,2023,2024,Tencent (China),Tencent (China),company,company,Other,Other,False,False,False
A5051649145,Yefeng Zheng,2024,2025,Tencent (China),GlaxoSmithKline (United Kingdom),company,company,Other,Other,True,False,False
A5051650277,Didier Stricker,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5051650277,Didier Stricker,2023,2025,,German Research Centre for Artificial Intelligence,unknown,unknown,Other,Other,True,False,False
A5051688016,Dong Li,2022,2023,,Microsoft (Finland),unknown,company,Other,Microsoft,True,True,True
A5051693812,Joanna Materzyńska,2023,2024,Massachusetts Institute of Technology,Massachusetts Institute of Technology,education,education,Other,Other,False,False,False
A5051702877,Yang Li,2022,2023,Google (United States),Google (United States),company,company,Google / Google DeepMind / DeepMind,Google / Google DeepMind / DeepMind,False,False,False
A5051702877,Yang Li,2023,2024,Google (United States),Google (United States),company,company,Google / Google DeepMind / DeepMind,Google / Google DeepMind / DeepMind,False,False,False
A5051703324,Yuji Cao,2024,2025,Chinese University of Hong Kong,Chinese University of Hong Kong,education,education,Other,Other,False,False,False
A5051725651,Fernando Martínez‐Plumed,2022,2024,Universitat Politècnica de València,Artificial Intelligence Research Institute,education,research_institute,Other,Other,True,True,False
A5051741610,Yaqing Wang,2023,2024,,Google (United States),unknown,company,Other,Google / Google DeepMind / DeepMind,True,True,True
A5051743369,Chelsea Voss,2024,2025,,,unknown,unknown,Other,Other,False,False,False
A5051745436,Weizhu Chen,2022,2023,Microsoft (United States),Microsoft (United States),company,company,Microsoft,Microsoft,False,False,False
A5051745436,Weizhu Chen,2023,2024,Microsoft (United States),,company,unknown,Microsoft,Other,True,True,True
A5051745436,Weizhu Chen,2024,2025,,,unknown,unknown,Other,Other,False,False,False
A5051768325,Mark Steyvers,2022,2025,"University of California, Irvine","University of California, Irvine",education,education,Other,Other,False,False,False
A5051806509,Vivian Liu,2022,2023,Columbia University,Columbia University,education,education,Other,Other,False,False,False
A5051808640,Punit Singh Koura,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5051825828,Ning Chen,2023,2024,State Key Laboratory of Remote Sensing Science,Peking University,research_institute,education,Other,Other,True,True,False
A5051826249,Daniel Claman,2022,2024,Nationwide Children's Hospital,Nationwide Children's Hospital,unknown,healthcare,Other,Other,False,True,False
A5051826701,Yuhui Yuan,2023,2024,,Microsoft Research Asia (China),unknown,company,Other,Microsoft,True,True,True
A5051828575,Hyung Won Chung,2022,2023,,Google (United States),unknown,company,Other,Google / Google DeepMind / DeepMind,True,True,True
A5051828575,Hyung Won Chung,2023,2025,Google (United States),OpenAI (United States),company,company,Google / Google DeepMind / DeepMind,OpenAI,True,False,True
A5051842958,Patrick Esser,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5051842958,Patrick Esser,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5051865195,Gaurav Sahu,2022,2024,ServiceNow (United States),University of Waterloo,company,education,Other,Other,True,True,False
A5051870567,Karim Jerbi,2023,2024,,Université de Montréal,unknown,education,Other,Other,True,True,False
A5051873876,Eric R. Chan,2023,2024,NVIDIA,Stanford University,company,education,NVIDIA,Other,True,True,True
A5051882926,Junqi Yin,2023,2024,Oak Ridge National Laboratory,Oak Ridge National Laboratory,research_institute,research_institute,Other,Other,False,False,False
A5051888885,Géraud Krawezik,2023,2024,Flatiron Health (United States),Flatiron Health (United States),company,company,Other,Other,False,False,False
A5051893714,Hazrat Ali,2022,2023,Hamad bin Khalifa University,Hamad bin Khalifa University,education,education,Other,Other,False,False,False
A5051898983,Xinrong Zhu,2024,2025,,Imperial College London,unknown,education,Other,Other,True,True,False
A5051904433,Olivia Wiles,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5051924949,Andrew M. Poulton,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5051925942,Fuli Feng,2023,2024,University of Science and Technology of China,University of Science and Technology of China,education,education,Other,Other,False,False,False
A5051925942,Fuli Feng,2024,2025,University of Science and Technology of China,University of Science and Technology of China,education,education,Other,Other,False,False,False
A5051941811,Yilin Ye,2024,2025,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology,education,education,Other,Other,False,False,False
A5051942076,Warren M. Rozen,2023,2024,Monash University,Monash University,education,education,Other,Other,False,False,False
A5051951845,Peng Cheng,2024,2025,,Zhejiang University,unknown,education,Other,Other,True,True,False
A5051957977,Shin Hwei Tan,2022,2023,,Southern University of Science and Technology,unknown,education,Other,Other,True,True,False
A5051958442,Yu Qiao,2023,2024,,Shanghai Artificial Intelligence Laboratory,unknown,research_institute,Other,Other,True,True,False
A5051962352,Jeffrey Ladish,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5051978172,Changde Du,2022,2025,,Center for Excellence in Brain Science and Intelligence Technology,unknown,education,Other,Other,True,True,False
A5051992568,Jonathan Gratch,2023,2024,Creative Technologies (United States),Creative Technologies (United States),company,company,Other,Other,False,False,False
A5052013511,Souradip Chakraborty,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5052013511,Souradip Chakraborty,2024,2025,,"University of Maryland, College Park",unknown,education,Other,Other,True,True,False
A5052016686,Vilmos Bilicki,2023,2025,University of Szeged,University of Szeged,education,education,Other,Other,False,False,False
A5052017575,Roberto Martínez‐Maldonado,2023,2024,Monash University,Monash University,education,education,Other,Other,False,False,False
A5052017575,Roberto Martínez‐Maldonado,2024,2025,Monash University,Monash University,education,education,Other,Other,False,False,False
A5052035563,Shaoguang Mao,2022,2023,,Microsoft Research Asia (China),unknown,company,Other,Microsoft,True,True,True
A5052060244,Jackie Kay,2022,2023,Google DeepMind (United Kingdom),,company,unknown,Google / Google DeepMind / DeepMind,Other,True,True,True
A5052060244,Jackie Kay,2023,2024,,Google DeepMind (United Kingdom),unknown,company,Other,Google / Google DeepMind / DeepMind,True,True,True
A5052064659,Melissa Warr,2023,2025,New Mexico State University,New Mexico State University,education,education,Other,Other,False,False,False
A5052073496,Najmeh Nazari,2023,2024,,"University of California, Davis",unknown,education,Other,Other,True,True,False
A5052101351,Emma Lundberg,2022,2024,Chan Zuckerberg Initiative (United States),KTH Royal Institute of Technology,company,education,Other,Other,True,True,False
A5052154203,Jane Houldsworth,2024,2025,,Icahn School of Medicine at Mount Sinai,unknown,education,Other,Other,True,True,False
A5052162709,Sayak Ray Chowdhury,2024,2025,,Indian Institute of Technology Kanpur,unknown,education,Other,Other,True,True,False
A5052163069,Weiying Xie,2024,2025,Xidian University,Xidian University,education,education,Other,Other,False,False,False
A5052171928,Dorottya Demszky,2022,2023,Stanford University,Stanford University,education,education,Other,Other,False,False,False
A5052196188,Aida Nematzadeh,2022,2024,University of Oxford,,education,unknown,Other,Other,True,True,False
A5052226444,Yufeng Cui,2023,2024,,Beijing Academy of Artificial Intelligence,unknown,unknown,Other,Other,True,False,False
A5052236177,Radu Timofte,2022,2023,,ETH Zurich,unknown,education,Other,Other,True,True,False
A5052236177,Radu Timofte,2023,2024,ETH Zurich,University of Würzburg,education,education,Other,Other,True,False,False
A5052236177,Radu Timofte,2024,2025,University of Würzburg,,education,unknown,Other,Other,True,True,False
A5052246781,Han van der Aa,2024,2025,University of Vienna,University of Vienna,education,education,Other,Other,False,False,False
A5052249316,Xuanzhe Liu,2024,2025,Peking University,Peking University,education,education,Other,Other,False,False,False
A5052257654,Hongzhi Wen,2023,2024,,Michigan State University,unknown,education,Other,Other,True,True,False
A5052257833,Maria Bannert,2022,2023,Technical University of Munich,Technical University of Munich,education,education,Other,Other,False,False,False
A5052257833,Maria Bannert,2023,2024,Technical University of Munich,Technical University of Munich,education,education,Other,Other,False,False,False
